3.320 2 BARO_RAW 0. 0.
100.512 2 IMU_GYRO_RAW -22 13 -45
100.612 2 IMU_GYRO_RAW -22 22 -51
100.661 2 FBW_STATUS 0 51 0 163 2
100.712 2 IMU_GYRO_RAW -26 3 -49
100.773 2 DOWNLINK_STATUS 0 101 25990 1574 0 251. 16. 37.69
100.815 2 BARO_RAW 0. 0.
100.817 2 IMU_GYRO_RAW -34 19 -55
100.913 2 DL_VALUE 24 0.
100.916 2 IMU_GYRO_RAW -27 13 -45
101.011 2 IMU_GYRO_RAW -32 -5 -40
101.111 2 IMU_GYRO_RAW -35 31 -48
101.212 2 IMU_GYRO_RAW -25 15 -46
101.314 2 BARO_RAW 0. 0.
101.317 2 IMU_GYRO_RAW -33 22 -49
101.413 2 DL_VALUE 25 1.000074
101.416 2 IMU_GYRO_RAW -21 5 -47
101.512 2 IMU_GYRO_RAW -33 22 -46
101.612 2 IMU_GYRO_RAW -24 21 -47
101.718 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
101.721 2 IMU_GYRO_RAW -30 20 -46
101.773 2 DOWNLINK_STATUS 0 102 26243 1589 0 253. 15. 37.69
101.814 2 BARO_RAW 0. 0.
101.817 2 IMU_GYRO_RAW -26 16 -42
101.913 2 DL_VALUE 26 0.298451
101.916 2 IMU_GYRO_RAW -33 26 -51
102.012 2 IMU_GYRO_RAW -25 6 -46
102.112 2 IMU_GYRO_RAW -27 22 -48
102.211 2 IMU_GYRO_RAW -24 12 -45
102.314 2 BARO_RAW 0. 0.
102.317 2 IMU_GYRO_RAW -29 16 -50
102.413 2 DL_VALUE 27 1.
102.416 2 IMU_GYRO_RAW -23 31 -48
102.462 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
102.511 2 IMU_GYRO_RAW -26 26 -50
102.562 2 COMMANDS |40,14,0,0,-14,9548|
102.612 2 IMU_GYRO_RAW -32 20 -49
102.660 2 FBW_STATUS 0 49 0 163 2
102.712 2 IMU_GYRO_RAW -20 18 -50
102.773 2 DOWNLINK_STATUS 0 103 26526 1606 0 283. 17. 37.69
102.814 2 BARO_RAW 0. 0.
102.817 2 IMU_GYRO_RAW -29 1 -46
102.913 2 DL_VALUE 28 0.
102.916 2 IMU_GYRO_RAW -10 -37 -51
103.012 2 IMU_GYRO_RAW -33 27 -49
103.112 2 IMU_GYRO_RAW -25 30 -46
103.212 2 IMU_GYRO_RAW -45 29 -43
103.314 2 BARO_RAW 0. 0.
103.318 2 IMU_GYRO_RAW -33 -12 -44
103.413 2 DL_VALUE 29 100.
103.416 2 IMU_GYRO_RAW -41 36 -48
103.512 2 IMU_GYRO_RAW -36 13 -42
103.597 2 WIND_INFO 2 42 0. 0. 0.
103.611 2 IMU_GYRO_RAW -30 19 -47
103.711 2 IMU_GYRO_RAW -34 -3 -44
103.774 2 DOWNLINK_STATUS 0 104 26756 1620 0 230. 14. 37.69
103.820 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
103.823 2 BARO_RAW 0. 0.
103.826 2 IMU_GYRO_RAW -19 19 -48
103.913 2 DL_VALUE 30 0.
103.916 2 IMU_GYRO_RAW -33 30 -47
104.012 2 IMU_GYRO_RAW -34 14 -49
104.112 2 IMU_GYRO_RAW -24 -8 -42
104.212 2 IMU_GYRO_RAW -29 27 -49
104.314 2 BARO_RAW 0. 0.
104.317 2 IMU_GYRO_RAW -31 33 -50
104.413 2 DL_VALUE 31 2.
104.416 2 IMU_GYRO_RAW -15 -26 -41
104.512 2 IMU_GYRO_RAW -21 13 -46
104.612 2 IMU_GYRO_RAW -43 40 -49
104.661 2 FBW_STATUS 0 48 0 163 2
104.712 2 IMU_GYRO_RAW -17 2 -42
104.774 2 DOWNLINK_STATUS 0 105 27024 1636 0 268. 16. 37.69
104.813 2 BARO_RAW 0. 0.
104.817 2 IMU_GYRO_RAW -38 45 -46
104.912 2 DL_VALUE 32 0.
104.915 2 IMU_GYRO_RAW -39 67 -50
105.011 2 IMU_GYRO_RAW -25 29 -45
105.111 2 IMU_GYRO_RAW -31 13 -46
105.211 2 IMU_GYRO_RAW -28 13 -41
105.291 2 PONG 
105.314 2 BARO_RAW 0. 0.
105.317 2 IMU_GYRO_RAW -23 -1 -37
105.413 2 DL_VALUE 33 0.
105.416 2 IMU_GYRO_RAW -38 38 -24
105.512 2 IMU_GYRO_RAW -26 15 -31
105.612 2 IMU_GYRO_RAW -29 19 -36
105.712 2 IMU_GYRO_RAW -37 45 -39
105.774 2 DOWNLINK_STATUS 0 106 27260 1651 0 236. 15. 37.69
105.814 2 BARO_RAW 0. 0.
105.817 2 IMU_GYRO_RAW -27 39 -45
105.920 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
105.922 2 DL_VALUE 34 0.
105.927 2 IMU_GYRO_RAW -34 16 -38
106.012 2 IMU_GYRO_RAW -28 16 -40
106.111 2 IMU_GYRO_RAW -27 19 -46
106.211 2 IMU_GYRO_RAW -30 46 -46
106.314 2 BARO_RAW 0. 0.
106.317 2 IMU_GYRO_RAW -29 25 -44
106.413 2 DL_VALUE 35 0.
106.416 2 IMU_GYRO_RAW -35 43 -48
106.511 2 IMU_GYRO_RAW -25 22 -46
106.612 2 IMU_GYRO_RAW -38 22 -47
106.660 2 FBW_STATUS 0 50 0 163 2
106.712 2 IMU_GYRO_RAW -30 27 -49
106.774 2 DOWNLINK_STATUS 0 107 27528 1667 0 268. 16. 37.69
106.814 2 BARO_RAW 0. 0.
106.817 2 IMU_GYRO_RAW -25 16 -45
106.913 2 DL_VALUE 36 0.
106.916 2 IMU_GYRO_RAW -35 24 -46
107.012 2 IMU_GYRO_RAW -26 1 -44
107.112 2 IMU_GYRO_RAW -32 31 -45
107.212 2 IMU_GYRO_RAW -23 15 -46
107.314 2 BARO_RAW 0. 0.
107.317 2 IMU_GYRO_RAW -27 16 -47
107.412 2 DL_VALUE 37 200.
107.415 2 IMU_GYRO_RAW -23 8 -46
107.462 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
107.511 2 IMU_GYRO_RAW -35 22 -48
107.561 2 COMMANDS |40,14,0,0,-14,9548|
107.611 2 IMU_GYRO_RAW -27 20 -48
107.711 2 IMU_GYRO_RAW -30 18 -47
107.775 2 DOWNLINK_STATUS 0 108 27796 1683 0 268. 16. 37.69
107.814 2 BARO_RAW 0. 0.
107.817 2 IMU_GYRO_RAW -25 20 -47
107.912 2 DL_VALUE 38 0.1
107.916 2 IMU_GYRO_RAW -27 27 -48
108.017 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
108.020 2 IMU_GYRO_RAW -28 19 -49
108.111 2 IMU_GYRO_RAW -25 12 -46
108.211 2 IMU_GYRO_RAW -34 33 -48
108.314 2 BARO_RAW 0. 0.
108.317 2 IMU_GYRO_RAW -23 12 -45
108.413 2 DL_VALUE 39 0.
108.416 2 IMU_GYRO_RAW -32 11 -46
108.512 2 IMU_GYRO_RAW -23 5 -46
108.612 2 IMU_GYRO_RAW -35 22 -48
108.660 2 FBW_STATUS 0 49 0 163 2
108.712 2 IMU_GYRO_RAW -28 21 -43
108.775 2 DOWNLINK_STATUS 0 109 28064 1699 0 268. 16. 37.69
108.813 2 BARO_RAW 0. 0.
108.816 2 IMU_GYRO_RAW -28 13 -46
108.912 2 DL_VALUE 40 0.
108.915 2 IMU_GYRO_RAW -32 8 -46
109.011 2 IMU_GYRO_RAW -24 5 -44
109.111 2 IMU_GYRO_RAW -30 11 -45
109.211 2 IMU_GYRO_RAW -28 2 -44
109.313 2 BARO_RAW 0. 0.
109.317 2 IMU_GYRO_RAW -33 29 -48
109.413 2 DL_VALUE 41 1500.
109.416 2 IMU_GYRO_RAW -26 27 -44
109.511 2 IMU_GYRO_RAW -35 15 -45
109.611 2 IMU_GYRO_RAW -30 32 -48
109.711 2 IMU_GYRO_RAW -27 19 -44
109.775 2 DOWNLINK_STATUS 0 110 28294 1713 0 230. 14. 37.69
109.814 2 BARO_RAW 0. 0.
109.817 2 IMU_GYRO_RAW -28 27 -42
109.913 2 DL_VALUE 42 0.
109.916 2 IMU_GYRO_RAW -32 25 -44
110.012 2 IMU_GYRO_RAW -27 26 -43
110.118 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
110.120 2 IMU_GYRO_RAW -31 27 -45
110.211 2 IMU_GYRO_RAW -26 10 -47
110.291 2 PONG 
110.313 2 BARO_RAW 0. 0.
110.317 2 IMU_GYRO_RAW -21 14 -47
110.412 2 DL_VALUE 0 3.
110.415 2 IMU_GYRO_RAW -29 17 -48
110.511 2 IMU_GYRO_RAW -32 23 -48
110.611 2 IMU_GYRO_RAW -26 22 -45
110.660 2 FBW_STATUS 0 50 0 163 2
110.711 2 IMU_GYRO_RAW -29 25 -49
110.775 2 DOWNLINK_STATUS 0 111 28568 1730 0 274. 17. 37.67
110.814 2 BARO_RAW 0. 0.
110.817 2 IMU_GYRO_RAW -30 -2 -44
110.913 2 DL_VALUE 1 0.
110.916 2 IMU_GYRO_RAW -29 11 -44
111.011 2 IMU_GYRO_RAW -29 22 -45
111.111 2 IMU_GYRO_RAW -30 0 -47
111.212 2 IMU_GYRO_RAW -27 20 -46
111.314 2 BARO_RAW 0. 0.
111.317 2 IMU_GYRO_RAW -33 31 -48
111.413 2 DL_VALUE 2 655.
111.415 2 IMU_GYRO_RAW -21 -6 -46
111.511 2 IMU_GYRO_RAW -28 23 -46
111.611 2 IMU_GYRO_RAW -35 27 -48
111.711 2 IMU_GYRO_RAW -30 31 -45
111.776 2 DOWNLINK_STATUS 0 112 28798 1744 0 230. 14. 37.67
111.813 2 BARO_RAW 0. 0.
111.816 2 IMU_GYRO_RAW -33 35 -48
111.912 2 DL_VALUE 3 0.
111.915 2 IMU_GYRO_RAW -35 31 -46
112.011 2 IMU_GYRO_RAW -28 9 -46
112.111 2 IMU_GYRO_RAW -32 19 -46
112.217 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
112.220 2 IMU_GYRO_RAW -32 28 -47
112.313 2 BARO_RAW 0. 0.
112.317 2 IMU_GYRO_RAW -31 10 -48
112.413 2 DL_VALUE 4 0.
112.416 2 IMU_GYRO_RAW -35 24 -54
112.462 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
112.511 2 IMU_GYRO_RAW -33 24 -44
112.562 2 COMMANDS |40,14,0,0,-14,9548|
112.611 2 IMU_GYRO_RAW -32 18 -50
112.660 2 FBW_STATUS 0 50 0 163 2
112.711 2 IMU_GYRO_RAW -22 8 -48
112.776 2 DOWNLINK_STATUS 0 113 29104 1762 0 306. 18. 37.67
112.813 2 BARO_RAW 0. 0.
112.816 2 IMU_GYRO_RAW -31 34 -48
112.912 2 DL_VALUE 5 0.
112.915 2 IMU_GYRO_RAW -31 50 -46
113.011 2 IMU_GYRO_RAW -25 31 -47
113.111 2 IMU_GYRO_RAW -30 38 -47
113.211 2 IMU_GYRO_RAW -29 18 -48
113.313 2 BARO_RAW 0. 0.
113.316 2 IMU_GYRO_RAW -25 6 -47
113.412 2 DL_VALUE 6 100.
113.415 2 IMU_GYRO_RAW -35 34 -48
113.511 2 IMU_GYRO_RAW -26 16 -46
113.597 2 WIND_INFO 2 42 0. 0. 0.
113.611 2 IMU_GYRO_RAW -29 24 -46
113.711 2 IMU_GYRO_RAW -30 29 -46
113.776 2 DOWNLINK_STATUS 0 114 29334 1776 0 230. 14. 37.67
113.814 2 BARO_RAW 0. 0.
113.817 2 IMU_GYRO_RAW -33 21 -46
113.912 2 DL_VALUE 7 0.
113.916 2 IMU_GYRO_RAW -30 31 -47
114.011 2 IMU_GYRO_RAW -30 18 -48
114.111 2 IMU_GYRO_RAW -29 18 -48
114.211 2 IMU_GYRO_RAW -31 40 -47
114.320 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
114.322 2 BARO_RAW 0. 0.
114.325 2 IMU_GYRO_RAW -30 24 -47
114.412 2 DL_VALUE 8 0.
114.415 2 IMU_GYRO_RAW -29 26 -46
114.511 2 IMU_GYRO_RAW -24 16 -47
114.611 2 IMU_GYRO_RAW -28 23 -46
114.660 2 FBW_STATUS 0 50 0 163 2
114.711 2 IMU_GYRO_RAW -29 24 -48
114.776 2 DOWNLINK_STATUS 0 115 29602 1792 0 268. 16. 37.67
114.813 2 BARO_RAW 0. 0.
114.816 2 IMU_GYRO_RAW -31 30 -49
114.912 2 DL_VALUE 9 1.
114.915 2 IMU_GYRO_RAW -32 34 -48
115.011 2 IMU_GYRO_RAW -27 9 -47
115.111 2 IMU_GYRO_RAW -32 23 -49
115.211 2 IMU_GYRO_RAW -19 8 -45
115.292 2 PONG 
115.314 2 BARO_RAW 0. 0.
115.317 2 IMU_GYRO_RAW -34 27 -50
115.413 2 DL_VALUE 10 0.
115.416 2 IMU_GYRO_RAW -30 31 -46
115.512 2 IMU_GYRO_RAW -23 2 -46
115.611 2 IMU_GYRO_RAW -33 35 -47
115.711 2 IMU_GYRO_RAW -25 18 -51
115.777 2 DOWNLINK_STATUS 0 116 29838 1807 0 236. 15. 37.69
115.813 2 BARO_RAW 0. 0.
115.816 2 IMU_GYRO_RAW -23 -13 -48
115.912 2 DL_VALUE 11 0.
115.915 2 IMU_GYRO_RAW -28 25 -48
116.011 2 IMU_GYRO_RAW -33 23 -47
116.111 2 IMU_GYRO_RAW -24 32 -46
116.211 2 IMU_GYRO_RAW -31 39 -49
116.313 2 BARO_RAW 0. 0.
116.316 2 IMU_GYRO_RAW -24 4 -46
116.419 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
116.421 2 DL_VALUE 12 12000.
116.424 2 IMU_GYRO_RAW -29 32 -45
116.511 2 IMU_GYRO_RAW -26 20 -47
116.611 2 IMU_GYRO_RAW -30 22 -47
116.660 2 FBW_STATUS 0 50 0 163 2
116.711 2 IMU_GYRO_RAW -26 10 -47
116.777 2 DOWNLINK_STATUS 0 117 30106 1823 0 268. 16. 37.69
116.814 2 BARO_RAW 0. 0.
116.816 2 IMU_GYRO_RAW -22 29 -50
116.912 2 DL_VALUE 13 1.5
116.915 2 IMU_GYRO_RAW -32 14 -48
117.011 2 IMU_GYRO_RAW -26 23 -48
117.111 2 IMU_GYRO_RAW -27 6 -48
117.211 2 IMU_GYRO_RAW -25 17 -50
117.313 2 BARO_RAW 0. 0.
117.316 2 IMU_GYRO_RAW -28 23 -49
117.412 2 DL_VALUE 14 0.610865
117.415 2 IMU_GYRO_RAW -26 32 -48
117.461 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
117.511 2 IMU_GYRO_RAW -30 21 -48
117.561 2 COMMANDS |40,14,0,0,-14,9548|
117.611 2 IMU_GYRO_RAW -29 15 -46
117.711 2 IMU_GYRO_RAW -26 39 -46
117.777 2 DOWNLINK_STATUS 0 118 30374 1839 0 268. 16. 37.69
117.813 2 BARO_RAW 0. 0.
117.816 2 IMU_GYRO_RAW -33 29 -51
117.912 2 DL_VALUE 15 7500.
117.915 2 IMU_GYRO_RAW -31 23 -47
118.011 2 IMU_GYRO_RAW -30 18 -50
118.111 2 IMU_GYRO_RAW -30 20 -46
118.211 2 IMU_GYRO_RAW -28 20 -48
118.313 2 BARO_RAW 0. 0.
118.316 2 IMU_GYRO_RAW -25 30 -47
118.412 2 DL_VALUE 16 1250.
118.415 2 IMU_GYRO_RAW -28 20 -51
118.517 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
118.519 2 IMU_GYRO_RAW -28 23 -47
118.611 2 IMU_GYRO_RAW -30 34 -48
118.659 2 FBW_STATUS 0 51 0 163 2
118.711 2 IMU_GYRO_RAW -27 14 -49
118.778 2 DOWNLINK_STATUS 0 119 30642 1855 0 268. 16. 37.69
118.813 2 BARO_RAW 0. 0.
118.816 2 IMU_GYRO_RAW -25 9 -46
118.912 2 DL_VALUE 17 0.45
118.915 2 IMU_GYRO_RAW -30 7 -48
119.011 2 IMU_GYRO_RAW -27 11 -47
119.111 2 IMU_GYRO_RAW -30 20 -46
119.211 2 IMU_GYRO_RAW -25 14 -46
119.313 2 BARO_RAW 0. 0.
119.316 2 IMU_GYRO_RAW -26 5 -48
119.412 2 DL_VALUE 18 0.03
119.415 2 IMU_GYRO_RAW -24 23 -47
119.511 2 IMU_GYRO_RAW -30 15 -48
119.611 2 IMU_GYRO_RAW -25 7 -47
119.710 2 IMU_GYRO_RAW -25 13 -47
119.778 2 DOWNLINK_STATUS 0 120 30872 1869 0 230. 14. 37.69
119.813 2 BARO_RAW 0. 0.
119.816 2 IMU_GYRO_RAW -28 25 -47
119.912 2 DL_VALUE 19 0.15
119.915 2 IMU_GYRO_RAW -27 17 -49
120.010 2 IMU_GYRO_RAW -26 34 -49
120.111 2 IMU_GYRO_RAW -21 -3 -48
120.211 2 IMU_GYRO_RAW -21 0 -44
120.292 2 PONG 
120.313 2 BARO_RAW 0. 0.
120.316 2 IMU_GYRO_RAW -8 -34 -43
120.412 2 DL_VALUE 20 0.01
120.415 2 IMU_GYRO_RAW -7 -26 -31
120.511 2 IMU_GYRO_RAW -30 9 -43
120.616 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
120.620 2 IMU_GYRO_RAW -20 18 -45
120.660 2 FBW_STATUS 0 51 0 163 2
120.711 2 IMU_GYRO_RAW -12 -20 -25
120.778 2 DOWNLINK_STATUS 0 121 31146 1886 0 274. 17. 37.7
120.813 2 BARO_RAW 0. 0.
120.816 2 IMU_GYRO_RAW -1 -131 -19
120.912 2 DL_VALUE 21 0.1
120.915 2 IMU_GYRO_RAW -1 -112 -16
121.011 2 IMU_GYRO_RAW -19 -48 -21
121.110 2 IMU_GYRO_RAW -19 56 -54
121.210 2 IMU_GYRO_RAW -56 55 -86
121.313 2 BARO_RAW 0. 0.
121.316 2 IMU_GYRO_RAW -64 209 -53
121.412 2 DL_VALUE 22 0.
121.415 2 IMU_GYRO_RAW -139 319 -13
121.511 2 IMU_GYRO_RAW -151 984 -90
121.610 2 IMU_GYRO_RAW -216 767 -212
121.711 2 IMU_GYRO_RAW -138 573 -357
121.778 2 DOWNLINK_STATUS 0 122 31376 1900 0 230. 14. 37.7
121.813 2 BARO_RAW 0. 0.
121.816 2 IMU_GYRO_RAW -104 772 -365
121.912 2 DL_VALUE 23 0.05
121.915 2 IMU_GYRO_RAW -146 672 -304
122.011 2 IMU_GYRO_RAW -185 565 -196
122.111 2 IMU_GYRO_RAW -213 527 -132
122.211 2 IMU_GYRO_RAW -361 443 -52
122.313 2 BARO_RAW 0. 0.
122.316 2 IMU_GYRO_RAW -515 508 -34
122.411 2 DL_VALUE 24 0.
122.414 2 IMU_GYRO_RAW -569 393 -31
122.461 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
122.510 2 IMU_GYRO_RAW -668 796 -58
122.560 2 COMMANDS |40,14,0,0,-14,9548|
122.610 2 IMU_GYRO_RAW -779 428 -88
122.659 2 FBW_STATUS 0 49 0 163 2
122.716 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
122.719 2 IMU_GYRO_RAW -850 402 -138
122.779 2 DOWNLINK_STATUS 0 123 31682 1918 0 306. 18. 37.7
122.813 2 BARO_RAW 0. 0.
122.816 2 IMU_GYRO_RAW -867 -180 -134
122.912 2 DL_VALUE 25 1.000074
122.915 2 IMU_GYRO_RAW -922 -364 -52
123.011 2 IMU_GYRO_RAW -945 -151 5
123.111 2 IMU_GYRO_RAW -974 6 177
123.211 2 IMU_GYRO_RAW -952 410 330
123.313 2 BARO_RAW 0. 0.
123.316 2 IMU_GYRO_RAW -1049 386 452
123.412 2 DL_VALUE 26 0.298451
123.415 2 IMU_GYRO_RAW -1074 53 555
123.511 2 IMU_GYRO_RAW -1080 -63 537
123.597 2 WIND_INFO 2 42 0. 0. 0.
123.611 2 IMU_GYRO_RAW -1173 -19 484
123.710 2 IMU_GYRO_RAW -1153 -85 405
123.780 2 DOWNLINK_STATUS 0 124 31912 1932 0 230. 14. 37.7
123.812 2 BARO_RAW 0. 0.
123.816 2 IMU_GYRO_RAW -1116 -470 286
123.911 2 DL_VALUE 27 1.
123.914 2 IMU_GYRO_RAW -1162 -367 144
124.010 2 IMU_GYRO_RAW -1196 -425 25
124.110 2 IMU_GYRO_RAW -1146 -973 -25
124.210 2 IMU_GYRO_RAW -1119 -721 -68
124.313 2 BARO_RAW 0. 0.
124.316 2 IMU_GYRO_RAW -887 -461 22
124.411 2 DL_VALUE 28 0.
124.415 2 IMU_GYRO_RAW -667 -516 71
124.510 2 IMU_GYRO_RAW -594 -549 88
124.611 2 IMU_GYRO_RAW -646 -578 252
124.659 2 FBW_STATUS 0 50 0 163 2
124.711 2 IMU_GYRO_RAW -522 -1264 330
124.780 2 DOWNLINK_STATUS 0 125 32157 1947 0 245. 15. 37.7
124.820 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
124.822 2 BARO_RAW 0. 0.
124.825 2 IMU_GYRO_RAW -758 402 153
124.912 2 DL_VALUE 29 100.
124.914 2 IMU_GYRO_RAW -758 80 -61
125.011 2 IMU_GYRO_RAW -576 -709 -87
125.110 2 IMU_GYRO_RAW -569 -295 -177
125.210 2 IMU_GYRO_RAW -652 -366 -232
125.292 2 PONG 
125.313 2 BARO_RAW 0. 0.
125.316 2 IMU_GYRO_RAW -750 7 -313
125.411 2 DL_VALUE 30 0.
125.414 2 IMU_GYRO_RAW -476 252 -178
125.510 2 IMU_GYRO_RAW -517 -129 -36
125.610 2 IMU_GYRO_RAW -632 638 51
125.711 2 IMU_GYRO_RAW -543 883 66
125.780 2 DOWNLINK_STATUS 0 126 32416 1963 0 259. 16. 37.71
125.813 2 BARO_RAW 0. 0.
125.816 2 IMU_GYRO_RAW -382 484 97
125.911 2 DL_VALUE 31 2.
125.915 2 IMU_GYRO_RAW -522 558 212
126.011 2 IMU_GYRO_RAW -637 967 195
126.111 2 IMU_GYRO_RAW -499 1349 193
126.211 2 IMU_GYRO_RAW -436 1155 96
126.313 2 BARO_RAW 0. 0.
126.315 2 IMU_GYRO_RAW -525 1892 -79
126.411 2 DL_VALUE 32 0.
126.414 2 IMU_GYRO_RAW -696 1709 -85
126.510 2 IMU_GYRO_RAW -485 1468 -39
126.610 2 IMU_GYRO_RAW -572 1997 -7
126.659 2 FBW_STATUS 0 48 0 163 2
126.710 2 IMU_GYRO_RAW -530 1946 -2
126.781 2 DOWNLINK_STATUS 0 127 32661 1978 0 245. 15. 37.71
126.812 2 BARO_RAW 0. 0.
126.816 2 IMU_GYRO_RAW -412 1639 24
126.918 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
126.920 2 DL_VALUE 33 0.
126.923 2 IMU_GYRO_RAW -393 1707 23
127.010 2 IMU_GYRO_RAW -319 1826 -22
127.110 2 IMU_GYRO_RAW -296 1979 -41
127.210 2 IMU_GYRO_RAW -211 1541 -74
127.313 2 BARO_RAW 0. 0.
127.316 2 IMU_GYRO_RAW -249 1142 -89
127.412 2 DL_VALUE 34 0.
127.415 2 IMU_GYRO_RAW -285 823 -121
127.461 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
127.511 2 IMU_GYRO_RAW -294 808 -124
127.561 2 COMMANDS |40,14,0,0,-14,9548|
127.611 2 IMU_GYRO_RAW -251 577 -64
127.710 2 IMU_GYRO_RAW -129 175 -46
127.781 2 DOWNLINK_STATUS 0 128 32952 1995 0 291. 17. 37.71
127.812 2 BARO_RAW 0. 0.
127.815 2 IMU_GYRO_RAW -59 -36 -7
127.911 2 DL_VALUE 35 0.
127.914 2 IMU_GYRO_RAW -57 559 37
128.010 2 IMU_GYRO_RAW 10 373 36
128.110 2 IMU_GYRO_RAW -5 -49 37
128.210 2 IMU_GYRO_RAW -59 18 17
128.312 2 BARO_RAW 0. 0.
128.316 2 IMU_GYRO_RAW -87 118 -7
128.411 2 DL_VALUE 36 0.
128.414 2 IMU_GYRO_RAW -78 -10 -24
128.510 2 IMU_GYRO_RAW -60 -142 -23
128.610 2 IMU_GYRO_RAW -61 -36 -47
128.659 2 FBW_STATUS 0 49 0 163 2
128.710 2 IMU_GYRO_RAW -66 70 -52
128.781 2 DOWNLINK_STATUS 0 129 33197 2010 0 245. 15. 37.71
128.813 2 BARO_RAW 0. 0.
128.816 2 IMU_GYRO_RAW -57 35 -54
128.912 2 DL_VALUE 37 200.
128.915 2 IMU_GYRO_RAW -38 -31 -42
129.017 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
129.019 2 IMU_GYRO_RAW -14 -31 -49
129.110 2 IMU_GYRO_RAW 0 10 -42
129.210 2 IMU_GYRO_RAW 0 -9 -47
129.312 2 BARO_RAW 0. 0.
129.315 2 IMU_GYRO_RAW -15 14 -63
129.411 2 DL_VALUE 38 0.1
129.414 2 IMU_GYRO_RAW -24 30 -67
129.510 2 IMU_GYRO_RAW -30 23 -59
129.610 2 IMU_GYRO_RAW -18 -71 -48
129.710 2 IMU_GYRO_RAW -8 -37 -46
129.781 2 DOWNLINK_STATUS 0 130 33450 2025 0 253. 15. 37.71
129.812 2 BARO_RAW 0. 0.
129.816 2 IMU_GYRO_RAW -28 89 -51
129.911 2 DL_VALUE 39 0.
129.915 2 IMU_GYRO_RAW -34 53 -57
130.010 2 IMU_GYRO_RAW -37 9 -52
130.110 2 IMU_GYRO_RAW -29 26 -47
130.210 2 IMU_GYRO_RAW -16 28 -54
130.292 2 PONG 
130.312 2 BARO_RAW 0. 0.
130.315 2 IMU_GYRO_RAW -20 7 -52
130.411 2 DL_VALUE 40 0.
130.414 2 IMU_GYRO_RAW -24 16 -52
130.510 2 IMU_GYRO_RAW -31 14 -54
130.610 2 IMU_GYRO_RAW -22 14 -50
130.659 2 FBW_STATUS 0 47 0 163 2
130.710 2 IMU_GYRO_RAW -22 20 -47
130.782 2 DOWNLINK_STATUS 0 131 33701 2041 0 251. 16. 37.69
130.812 2 BARO_RAW 0. 0.
130.815 2 IMU_GYRO_RAW -24 18 -43
130.911 2 DL_VALUE 41 1500.
130.914 2 IMU_GYRO_RAW -27 28 -51
131.010 2 IMU_GYRO_RAW -24 2 -48
131.116 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
131.119 2 IMU_GYRO_RAW -20 -57 -49
131.210 2 IMU_GYRO_RAW -34 21 -52
131.313 2 BARO_RAW 0. 0.
131.316 2 IMU_GYRO_RAW -41 46 -53
131.411 2 DL_VALUE 42 0.
131.415 2 IMU_GYRO_RAW -38 6 -55
131.510 2 IMU_GYRO_RAW -31 22 -52
131.609 2 IMU_GYRO_RAW -30 29 -51
131.710 2 IMU_GYRO_RAW -22 17 -53
131.782 2 DOWNLINK_STATUS 0 132 33954 2056 0 253. 15. 37.69
131.812 2 BARO_RAW 0. 0.
131.815 2 IMU_GYRO_RAW -22 2 -45
131.911 2 DL_VALUE 0 3.
131.914 2 IMU_GYRO_RAW -26 12 -49
132.010 2 IMU_GYRO_RAW -29 37 -53
132.110 2 IMU_GYRO_RAW -34 26 -50
132.210 2 IMU_GYRO_RAW -30 0 -55
132.312 2 BARO_RAW 0. 0.
132.315 2 IMU_GYRO_RAW -43 28 -50
132.411 2 DL_VALUE 1 0.
132.414 2 IMU_GYRO_RAW -40 13 -55
132.460 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
132.510 2 IMU_GYRO_RAW -44 34 -47
132.561 2 COMMANDS |40,14,0,0,-14,9548|
132.610 2 IMU_GYRO_RAW -32 28 -49
132.659 2 FBW_STATUS 0 52 0 163 2
132.710 2 IMU_GYRO_RAW -27 16 -49
