2.255 2 BARO_RAW 0. 0.
219.293 2 IMU_GYRO_RAW -41 -1 -46
219.296 2 IMU_ACCEL_RAW -2030 53 -52
219.341 2 DL_VALUE 4 0.
219.344 2 IMU_MAG_RAW -220 -546 139
219.347 2 IMU_GYRO_RAW -26 19 -48
219.350 2 IMU_ACCEL_RAW -2029 42 -24
219.390 2 IMU_MAG_RAW -220 -546 139
219.393 2 IMU_GYRO_RAW -42 -3 -55
219.396 2 IMU_ACCEL_RAW -2021 52 -13
219.440 2 IMU_MAG_RAW -220 -546 139
219.443 2 IMU_GYRO_RAW -30 17 -45
219.446 2 IMU_ACCEL_RAW -2030 44 -56
219.490 2 IMU_MAG_RAW -220 -546 139
219.493 2 IMU_GYRO_RAW -33 15 -48
219.496 2 IMU_ACCEL_RAW -2030 55 -59
219.540 2 IMU_MAG_RAW -220 -546 139
219.543 2 IMU_GYRO_RAW -29 18 -50
219.546 2 IMU_ACCEL_RAW -2026 49 -34
219.590 2 IMU_MAG_RAW -220 -546 139
219.593 2 IMU_GYRO_RAW -25 25 -51
219.596 2 IMU_ACCEL_RAW -2017 82 -35
219.640 2 IMU_MAG_RAW -220 -546 139
219.643 2 IMU_GYRO_RAW -30 13 -46
219.646 2 IMU_ACCEL_RAW -2025 47 -36
219.690 2 IMU_MAG_RAW -220 -546 139
219.693 2 IMU_GYRO_RAW -35 9 -51
219.696 2 IMU_ACCEL_RAW -2019 59 -23
219.742 2 BARO_RAW 0. 0.
219.746 2 IMU_MAG_RAW -220 -546 139
219.749 2 IMU_GYRO_RAW -25 33 -48
219.752 2 IMU_ACCEL_RAW -2033 32 -38
219.790 2 IMU_MAG_RAW -220 -546 139
219.793 2 IMU_GYRO_RAW 16 88 -47
219.796 2 IMU_ACCEL_RAW -2029 48 -81
219.841 2 DL_VALUE 5 0.
219.844 2 IMU_MAG_RAW -220 -546 139
219.848 2 IMU_GYRO_RAW -6 70 -51
219.851 2 IMU_ACCEL_RAW -2023 45 -84
219.878 2 DOWNLINK_STATUS 0 220 254671 14431 0 1164. 66. 44.56
219.890 2 IMU_MAG_RAW -220 -546 139
219.893 2 IMU_GYRO_RAW -34 2 -42
219.896 2 IMU_ACCEL_RAW -2016 69 38
219.940 2 IMU_MAG_RAW -220 -546 139
219.943 2 IMU_GYRO_RAW -26 7 -47
219.946 2 IMU_ACCEL_RAW -2014 64 -24
219.990 2 IMU_MAG_RAW -220 -546 139
219.992 2 IMU_GYRO_RAW -31 21 -43
219.997 2 IMU_ACCEL_RAW -2038 48 -81
220.040 2 IMU_MAG_RAW -220 -546 139
220.043 2 IMU_GYRO_RAW -28 2 -44
220.047 2 IMU_ACCEL_RAW -2043 49 25
220.090 2 IMU_MAG_RAW -220 -546 139
220.093 2 IMU_GYRO_RAW -29 13 -45
220.097 2 IMU_ACCEL_RAW -2025 53 -36
220.140 2 IMU_MAG_RAW -220 -546 139
220.143 2 IMU_GYRO_RAW -29 18 -45
220.147 2 IMU_ACCEL_RAW -2026 49 -51
220.190 2 IMU_MAG_RAW -220 -546 139
220.193 2 IMU_GYRO_RAW -27 24 -45
220.196 2 IMU_ACCEL_RAW -2026 47 -63
220.243 2 BARO_RAW 0. 0.
220.245 2 IMU_MAG_RAW -220 -546 139
220.248 2 IMU_GYRO_RAW -27 22 -46
220.251 2 IMU_ACCEL_RAW -2027 50 -57
220.289 2 IMU_MAG_RAW -220 -546 139
220.293 2 IMU_GYRO_RAW -29 20 -46
220.296 2 IMU_ACCEL_RAW -2033 42 -59
220.349 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
220.350 2 DL_VALUE 6 100.
220.353 2 IMU_MAG_RAW -220 -546 139
220.356 2 IMU_GYRO_RAW -30 20 -49
220.359 2 IMU_ACCEL_RAW -2031 44 -58
220.391 2 IMU_MAG_RAW -220 -546 139
220.394 2 IMU_GYRO_RAW -21 30 -53
220.397 2 IMU_ACCEL_RAW -2027 57 -42
220.398 2 PONG 
220.440 2 IMU_MAG_RAW -220 -546 139
220.443 2 IMU_GYRO_RAW -24 20 -47
220.446 2 IMU_ACCEL_RAW -2027 60 -33
220.490 2 IMU_MAG_RAW -220 -546 139
220.493 2 IMU_GYRO_RAW -15 31 -46
220.496 2 IMU_ACCEL_RAW -2030 57 -32
220.540 2 IMU_MAG_RAW -220 -546 139
220.543 2 IMU_GYRO_RAW -19 37 -55
220.546 2 IMU_ACCEL_RAW -2021 44 -45
220.590 2 IMU_MAG_RAW -220 -546 139
220.593 2 IMU_GYRO_RAW -6 71 -49
220.596 2 IMU_ACCEL_RAW -2026 57 -42
220.640 2 IMU_MAG_RAW -220 -546 139
220.643 2 IMU_GYRO_RAW -50 -14 -41
220.646 2 IMU_ACCEL_RAW -2032 47 -81
220.690 2 IMU_MAG_RAW -220 -546 139
220.693 2 IMU_GYRO_RAW -27 10 -51
220.696 2 IMU_ACCEL_RAW -2030 50 -29
220.742 2 BARO_RAW 0. 0.
220.745 2 IMU_MAG_RAW -220 -546 139
220.748 2 IMU_GYRO_RAW -59 -48 -63
220.751 2 IMU_ACCEL_RAW -2023 28 -100
220.790 2 IMU_MAG_RAW -220 -546 139
220.793 2 IMU_GYRO_RAW 7 30 -56
220.796 2 IMU_ACCEL_RAW -1990 72 12
220.841 2 DL_VALUE 7 2.
220.844 2 IMU_MAG_RAW -220 -546 139
220.847 2 IMU_GYRO_RAW -41 17 -51
220.850 2 IMU_ACCEL_RAW -2077 10 -64
220.879 2 DOWNLINK_STATUS 0 221 255830 14497 0 1159. 66. 67.59
220.890 2 IMU_MAG_RAW -220 -546 139
220.893 2 IMU_GYRO_RAW -49 -31 -24
220.896 2 IMU_ACCEL_RAW -2034 48 -39
220.940 2 IMU_MAG_RAW -220 -546 139
220.943 2 IMU_GYRO_RAW -26 25 -44
220.946 2 IMU_ACCEL_RAW -2026 61 -25
220.990 2 IMU_MAG_RAW -220 -546 139
220.993 2 IMU_GYRO_RAW -10 40 -48
220.996 2 IMU_ACCEL_RAW -2021 61 -46
221.040 2 IMU_MAG_RAW -220 -546 139
221.043 2 IMU_GYRO_RAW -26 29 -58
221.046 2 IMU_ACCEL_RAW -2023 59 -30
221.064 2 FBW_STATUS 2 0 1 166 0
221.090 2 IMU_MAG_RAW -220 -546 139
221.093 2 IMU_GYRO_RAW -36 14 -44
221.096 2 IMU_ACCEL_RAW -2021 64 -38
221.140 2 IMU_MAG_RAW -220 -546 139
221.143 2 IMU_GYRO_RAW -29 11 -60
221.146 2 IMU_ACCEL_RAW -2016 50 -54
221.190 2 IMU_MAG_RAW -220 -546 139
221.192 2 IMU_GYRO_RAW -38 -11 -72
221.196 2 IMU_ACCEL_RAW -2012 37 -60
221.242 2 BARO_RAW 0. 0.
221.246 2 IMU_MAG_RAW -220 -546 139
221.249 2 IMU_GYRO_RAW -32 16 -57
221.252 2 IMU_ACCEL_RAW -2027 17 -32
221.290 2 IMU_MAG_RAW -220 -546 139
221.293 2 IMU_GYRO_RAW -29 -11 -44
221.296 2 IMU_ACCEL_RAW -2013 57 -46
221.341 2 DL_VALUE 8 0.
221.344 2 IMU_MAG_RAW -220 -546 139
221.347 2 IMU_GYRO_RAW -18 35 -82
221.351 2 IMU_ACCEL_RAW -2035 37 7
221.390 2 IMU_MAG_RAW -220 -546 139
221.392 2 IMU_GYRO_RAW -34 -3 -50
221.397 2 IMU_ACCEL_RAW -2058 10 -17
221.440 2 IMU_MAG_RAW -220 -546 139
221.443 2 IMU_GYRO_RAW -25 6 -37
221.447 2 IMU_ACCEL_RAW -1999 53 -28
221.489 2 IMU_MAG_RAW -220 -546 139
221.493 2 IMU_GYRO_RAW -26 15 -78
221.496 2 IMU_ACCEL_RAW -2022 48 -24
221.539 2 IMU_MAG_RAW -220 -546 139
221.543 2 IMU_GYRO_RAW -50 -21 -50
221.546 2 IMU_ACCEL_RAW -2056 26 -55
221.589 2 IMU_MAG_RAW -220 -546 139
221.593 2 IMU_GYRO_RAW -37 -14 -53
221.596 2 IMU_ACCEL_RAW -2059 6 13
221.639 2 IMU_MAG_RAW -220 -546 139
221.643 2 IMU_GYRO_RAW -5 72 -43
221.646 2 IMU_ACCEL_RAW -2031 15 -63
221.690 2 IMU_MAG_RAW -220 -546 139
221.693 2 IMU_GYRO_RAW -19 40 -34
221.696 2 IMU_ACCEL_RAW -1963 192 197
221.742 2 BARO_RAW 0. 0.
221.745 2 IMU_MAG_RAW -220 -546 139
221.748 2 IMU_GYRO_RAW -18 42 -41
221.751 2 IMU_ACCEL_RAW -2000 54 -145
221.790 2 IMU_MAG_RAW -220 -546 139
221.793 2 IMU_GYRO_RAW -16 49 -46
221.796 2 IMU_ACCEL_RAW -2020 38 -66
221.841 2 DL_VALUE 9 0.
221.844 2 IMU_MAG_RAW -220 -546 139
221.847 2 IMU_GYRO_RAW -16 41 -45
221.850 2 IMU_ACCEL_RAW -2020 49 -51
221.879 2 DOWNLINK_STATUS 0 222 256975 14562 0 1145. 65. 67.59
221.890 2 IMU_MAG_RAW -220 -546 139
221.893 2 IMU_GYRO_RAW -29 16 -47
221.896 2 IMU_ACCEL_RAW -2034 22 -38
221.940 2 IMU_MAG_RAW -220 -546 139
221.943 2 IMU_GYRO_RAW -36 7 -44
221.946 2 IMU_ACCEL_RAW -2023 27 -26
221.990 2 IMU_MAG_RAW -220 -546 139
221.993 2 IMU_GYRO_RAW -17 34 -46
221.996 2 IMU_ACCEL_RAW -2025 17 -159
222.040 2 IMU_MAG_RAW -220 -546 139
222.043 2 IMU_GYRO_RAW -29 24 -44
222.046 2 IMU_ACCEL_RAW -2022 44 -49
222.090 2 IMU_MAG_RAW -220 -546 139
222.093 2 IMU_GYRO_RAW -27 24 -46
222.096 2 IMU_ACCEL_RAW -2028 35 -50
222.139 2 IMU_MAG_RAW -220 -546 139
222.143 2 IMU_GYRO_RAW -28 21 -45
222.146 2 IMU_ACCEL_RAW -2035 34 -41
222.190 2 IMU_MAG_RAW -220 -546 139
222.193 2 IMU_GYRO_RAW -29 18 -45
222.196 2 IMU_ACCEL_RAW -2026 33 -36
222.242 2 BARO_RAW 0. 0.
222.245 2 IMU_MAG_RAW -220 -546 139
222.248 2 IMU_GYRO_RAW -28 19 -45
222.251 2 IMU_ACCEL_RAW -2032 34 -38
222.290 2 IMU_MAG_RAW -220 -546 139
222.293 2 IMU_GYRO_RAW -28 20 -44
222.296 2 IMU_ACCEL_RAW -2022 28 -46
222.341 2 DL_VALUE 10 0.
222.344 2 IMU_MAG_RAW -220 -546 139
222.347 2 IMU_GYRO_RAW -27 20 -45
222.350 2 IMU_ACCEL_RAW -2030 36 -38
222.390 2 IMU_MAG_RAW -220 -546 139
222.393 2 IMU_GYRO_RAW -27 22 -44
222.396 2 IMU_ACCEL_RAW -2026 34 -43
222.446 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
222.449 2 IMU_MAG_RAW -220 -546 139
222.452 2 IMU_GYRO_RAW -28 21 -46
222.455 2 IMU_ACCEL_RAW -2020 42 -48
222.490 2 IMU_MAG_RAW -220 -546 139
222.493 2 IMU_GYRO_RAW -29 16 -45
222.496 2 IMU_ACCEL_RAW -2028 52 16
222.540 2 IMU_MAG_RAW -220 -546 139
222.543 2 IMU_GYRO_RAW -26 24 -45
222.546 2 IMU_ACCEL_RAW -2030 41 -37
222.590 2 IMU_MAG_RAW -220 -546 139
222.593 2 IMU_GYRO_RAW -28 19 -45
222.596 2 IMU_ACCEL_RAW -2030 33 -25
222.640 2 IMU_MAG_RAW -220 -546 139
222.643 2 IMU_GYRO_RAW -30 15 -44
222.646 2 IMU_ACCEL_RAW -2029 37 -27
222.690 2 IMU_MAG_RAW -220 -546 139
222.693 2 IMU_GYRO_RAW -33 9 -46
222.696 2 IMU_ACCEL_RAW -2028 31 -6
222.743 2 BARO_RAW 0. 0.
222.746 2 IMU_MAG_RAW -220 -546 139
222.749 2 IMU_GYRO_RAW -28 16 -46
222.752 2 IMU_ACCEL_RAW -2028 31 -32
222.790 2 IMU_MAG_RAW -220 -546 139
222.793 2 IMU_GYRO_RAW -26 22 -45
222.795 2 IMU_ACCEL_RAW -2025 31 -40
222.840 2 DL_VALUE 11 0.
222.844 2 IMU_MAG_RAW -220 -546 139
222.847 2 IMU_GYRO_RAW -27 19 -44
222.851 2 IMU_ACCEL_RAW -2029 33 -34
222.879 2 DOWNLINK_STATUS 0 223 258128 14627 0 1153. 65. 67.59
222.889 2 IMU_MAG_RAW -220 -546 139
222.892 2 IMU_GYRO_RAW -27 20 -45
222.896 2 IMU_ACCEL_RAW -2028 30 -32
222.939 2 IMU_MAG_RAW -220 -546 139
222.943 2 IMU_GYRO_RAW -28 18 -45
222.946 2 IMU_ACCEL_RAW -2030 39 -36
222.989 2 IMU_MAG_RAW -220 -546 139
222.992 2 IMU_GYRO_RAW -28 19 -45
222.997 2 IMU_ACCEL_RAW -2031 31 -49
223.039 2 IMU_MAG_RAW -220 -546 139
223.043 2 IMU_GYRO_RAW -27 21 -45
223.046 2 IMU_ACCEL_RAW -2036 29 -52
223.064 2 FBW_STATUS 2 0 1 166 0
223.089 2 IMU_MAG_RAW -220 -546 139
223.093 2 IMU_GYRO_RAW -27 21 -45
223.096 2 IMU_ACCEL_RAW -2031 39 -45
223.139 2 IMU_MAG_RAW -220 -546 139
223.143 2 IMU_GYRO_RAW -27 20 -45
223.146 2 IMU_ACCEL_RAW -2030 38 -34
223.190 2 IMU_MAG_RAW -220 -546 139
223.193 2 IMU_GYRO_RAW -28 19 -44
223.196 2 IMU_ACCEL_RAW -2030 29 -41
223.242 2 BARO_RAW 0. 0.
223.245 2 IMU_MAG_RAW -220 -546 139
223.248 2 IMU_GYRO_RAW -27 22 -44
223.251 2 IMU_ACCEL_RAW -2025 35 -96
223.290 2 IMU_MAG_RAW -220 -546 139
223.293 2 IMU_GYRO_RAW -39 5 -52
223.296 2 IMU_ACCEL_RAW -2050 14 -95
223.341 2 DL_VALUE 12 12000.
223.344 2 IMU_MAG_RAW -220 -546 139
223.347 2 IMU_GYRO_RAW -24 35 -48
223.350 2 IMU_ACCEL_RAW -2046 11 -62
223.390 2 IMU_MAG_RAW -220 -546 139
223.393 2 IMU_GYRO_RAW -23 33 -44
223.396 2 IMU_ACCEL_RAW -2028 51 -56
223.440 2 IMU_MAG_RAW -220 -546 139
223.443 2 IMU_GYRO_RAW -28 19 -47
223.446 2 IMU_ACCEL_RAW -2026 34 -46
223.490 2 IMU_MAG_RAW -220 -546 139
223.493 2 IMU_GYRO_RAW -30 13 -44
223.496 2 IMU_ACCEL_RAW -2023 39 -37
223.540 2 IMU_MAG_RAW -220 -546 139
223.543 2 IMU_GYRO_RAW -28 20 -46
223.546 2 IMU_ACCEL_RAW -2031 30 -41
223.590 2 IMU_MAG_RAW -220 -546 139
223.593 2 IMU_GYRO_RAW -26 27 -45
223.596 2 IMU_ACCEL_RAW -2029 41 -48
223.640 2 IMU_MAG_RAW -220 -546 139
223.643 2 IMU_GYRO_RAW -27 23 -45
223.646 2 IMU_ACCEL_RAW -2027 41 -45
223.690 2 IMU_MAG_RAW -220 -546 139
223.693 2 IMU_GYRO_RAW -28 20 -45
223.696 2 IMU_ACCEL_RAW -2018 40 -33
223.742 2 BARO_RAW 0. 0.
223.745 2 IMU_MAG_RAW -220 -546 139
223.749 2 IMU_GYRO_RAW -29 18 -45
223.752 2 IMU_ACCEL_RAW -2022 29 -49
223.790 2 IMU_MAG_RAW -220 -546 139
223.793 2 IMU_GYRO_RAW -31 17 -44
223.796 2 IMU_ACCEL_RAW -2022 33 -49
223.841 2 DL_VALUE 13 1.5
223.844 2 IMU_MAG_RAW -220 -546 139
223.847 2 IMU_GYRO_RAW -26 22 -46
223.851 2 IMU_ACCEL_RAW -2025 35 -42
223.866 2 ACTUATORS |1000,1500,1443,1766,1766,1500|
223.880 2 DOWNLINK_STATUS 0 224 259292 14693 0 1164. 66. 67.59
223.890 2 IMU_MAG_RAW -220 -546 139
223.893 2 IMU_GYRO_RAW -26 22 -46
223.896 2 IMU_ACCEL_RAW -2027 42 -41
223.940 2 IMU_MAG_RAW -220 -546 139
223.943 2 IMU_GYRO_RAW -28 20 -45
223.946 2 IMU_ACCEL_RAW -2029 31 -39
223.966 2 COMMANDS |0,-5121,1103,0,0,0|
223.990 2 IMU_MAG_RAW -220 -546 139
223.993 2 IMU_GYRO_RAW -30 17 -45
223.995 2 IMU_ACCEL_RAW -2033 39 -29
224.039 2 IMU_MAG_RAW -220 -546 139
224.043 2 IMU_GYRO_RAW -27 22 -46
224.045 2 IMU_ACCEL_RAW -2017 43 -45
224.089 2 IMU_MAG_RAW -220 -546 139
224.092 2 IMU_GYRO_RAW -26 23 -47
224.095 2 IMU_ACCEL_RAW -2032 30 -36
224.139 2 IMU_MAG_RAW -220 -546 139
224.142 2 IMU_GYRO_RAW -26 21 -44
224.145 2 IMU_ACCEL_RAW -2036 32 -38
224.189 2 IMU_MAG_RAW -220 -546 139
224.192 2 IMU_GYRO_RAW -25 21 -46
224.195 2 IMU_ACCEL_RAW -2029 40 -35
224.242 2 BARO_RAW 0. 0.
224.245 2 IMU_MAG_RAW -220 -546 139
224.248 2 IMU_GYRO_RAW -30 15 -43
224.251 2 IMU_ACCEL_RAW -2024 31 -46
224.289 2 IMU_MAG_RAW -220 -546 139
224.293 2 IMU_GYRO_RAW -21 29 -44
224.296 2 IMU_ACCEL_RAW -2025 40 -61
224.340 2 DL_VALUE 14 0.610865
224.343 2 IMU_MAG_RAW -220 -546 139
224.346 2 IMU_GYRO_RAW -26 21 -45
224.350 2 IMU_ACCEL_RAW -2030 29 -35
224.389 2 IMU_MAG_RAW -220 -546 139
224.393 2 IMU_GYRO_RAW -33 10 -45
224.396 2 IMU_ACCEL_RAW -2029 28 30
224.439 2 IMU_MAG_RAW -220 -546 139
224.443 2 IMU_GYRO_RAW -30 5 -44
224.446 2 IMU_ACCEL_RAW -2036 29 -21
224.489 2 IMU_MAG_RAW -220 -546 139
224.493 2 IMU_GYRO_RAW -46 -16 -43
224.496 2 IMU_ACCEL_RAW -2031 37 50
224.545 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
224.548 2 IMU_MAG_RAW -220 -546 139
224.552 2 IMU_GYRO_RAW -35 9 -48
224.555 2 IMU_ACCEL_RAW -2034 33 -53
224.590 2 IMU_MAG_RAW -220 -546 139
224.593 2 IMU_GYRO_RAW -8 51 -47
224.596 2 IMU_ACCEL_RAW -2025 41 -69
224.640 2 IMU_MAG_RAW -220 -546 139
224.643 2 IMU_GYRO_RAW -30 18 -45
224.646 2 IMU_ACCEL_RAW -2026 35 -40
224.690 2 IMU_MAG_RAW -220 -546 139
224.693 2 IMU_GYRO_RAW -29 16 -46
224.696 2 IMU_ACCEL_RAW -2031 30 -35
224.742 2 BARO_RAW 0. 0.
224.745 2 IMU_MAG_RAW -220 -546 139
224.748 2 IMU_GYRO_RAW -36 8 -47
224.751 2 IMU_ACCEL_RAW -2031 39 -24
224.790 2 IMU_MAG_RAW -220 -546 139
224.793 2 IMU_GYRO_RAW -42 -4 -43
224.796 2 IMU_ACCEL_RAW -2031 23 -33
224.841 2 DL_VALUE 15 7500.
224.844 2 IMU_MAG_RAW -220 -546 139
224.847 2 IMU_GYRO_RAW -12 41 -43
224.850 2 IMU_ACCEL_RAW -2018 50 -40
224.880 2 DOWNLINK_STATUS 0 225 260464 14759 0 1172. 66. 67.59
224.890 2 IMU_MAG_RAW -220 -546 139
224.893 2 IMU_GYRO_RAW -13 38 -45
224.896 2 IMU_ACCEL_RAW -2028 33 -40
224.940 2 IMU_MAG_RAW -220 -546 139
224.943 2 IMU_GYRO_RAW -17 34 -47
224.946 2 IMU_ACCEL_RAW -2033 41 -31
224.990 2 IMU_MAG_RAW -220 -546 139
224.993 2 IMU_GYRO_RAW -24 22 -44
224.996 2 IMU_ACCEL_RAW -2022 33 -43
225.040 2 IMU_MAG_RAW -220 -546 139
225.043 2 IMU_GYRO_RAW -28 11 -41
225.046 2 IMU_ACCEL_RAW -2021 63 -81
225.064 2 FBW_STATUS 2 0 1 166 0
225.090 2 IMU_MAG_RAW -220 -546 139
225.093 2 IMU_GYRO_RAW -33 10 -45
225.096 2 IMU_ACCEL_RAW -2034 18 -25
225.140 2 IMU_MAG_RAW -220 -546 139
225.143 2 IMU_GYRO_RAW -38 3 -41
225.146 2 IMU_ACCEL_RAW -2011 47 -51
225.190 2 IMU_MAG_RAW -220 -546 139
225.193 2 IMU_GYRO_RAW -39 5 -50
225.196 2 IMU_ACCEL_RAW -2037 27 -55
225.242 2 BARO_RAW 0. 0.
225.246 2 IMU_MAG_RAW -220 -546 139
225.249 2 IMU_GYRO_RAW -26 26 -47
225.252 2 IMU_ACCEL_RAW -2031 38 -46
225.290 2 IMU_MAG_RAW -220 -546 139
225.292 2 IMU_GYRO_RAW -33 12 -46
225.295 2 IMU_ACCEL_RAW -2035 35 -16
225.341 2 DL_VALUE 16 1250.
225.343 2 IMU_MAG_RAW -220 -546 139
225.347 2 IMU_GYRO_RAW -41 0 -43
225.351 2 IMU_ACCEL_RAW -2025 38 -21
225.374 2 PONG 
225.394 2 IMU_MAG_RAW -220 -546 139
225.397 2 IMU_GYRO_RAW -6 55 -46
225.400 2 IMU_ACCEL_RAW -2020 42 -76
225.439 2 IMU_MAG_RAW -220 -546 139
225.442 2 IMU_GYRO_RAW -21 37 -42
225.445 2 IMU_ACCEL_RAW -2008 53 -92
225.489 2 IMU_MAG_RAW -220 -546 139
225.492 2 IMU_GYRO_RAW -15 38 -44
225.495 2 IMU_ACCEL_RAW -2007 54 -22
225.539 2 IMU_MAG_RAW -220 -546 139
225.542 2 IMU_GYRO_RAW -60 -26 -39
225.546 2 IMU_ACCEL_RAW -2022 44 39
225.589 2 IMU_MAG_RAW -220 -546 139
225.592 2 IMU_GYRO_RAW -26 20 -45
225.596 2 IMU_ACCEL_RAW -2028 34 -41
225.639 2 IMU_MAG_RAW -220 -546 139
225.642 2 IMU_GYRO_RAW -23 25 -49
225.645 2 IMU_ACCEL_RAW -2031 32 -27
225.689 2 IMU_MAG_RAW -220 -546 139
225.693 2 IMU_GYRO_RAW -59 -14 -44
225.696 2 IMU_ACCEL_RAW -2032 27 -43
225.742 2 BARO_RAW 0. 0.
225.745 2 IMU_MAG_RAW -220 -546 139
225.748 2 IMU_GYRO_RAW -20 38 -46
225.751 2 IMU_ACCEL_RAW -2023 49 0
225.789 2 IMU_MAG_RAW -220 -546 139
225.792 2 IMU_GYRO_RAW -27 21 -47
225.796 2 IMU_ACCEL_RAW -2026 23 -69
225.841 2 DL_VALUE 17 0.45
225.844 2 IMU_MAG_RAW -220 -546 139
225.847 2 IMU_GYRO_RAW -33 12 -46
225.850 2 IMU_ACCEL_RAW -2028 44 -24
225.881 2 DOWNLINK_STATUS 0 226 261615 14825 0 1151. 66. 42.74
225.890 2 IMU_MAG_RAW -220 -546 139
225.893 2 IMU_GYRO_RAW -24 22 -46
225.896 2 IMU_ACCEL_RAW -2033 37 -23
225.939 2 IMU_MAG_RAW -220 -546 139
225.942 2 IMU_GYRO_RAW -22 22 -46
225.946 2 IMU_ACCEL_RAW -2023 50 -38
225.990 2 IMU_MAG_RAW -220 -546 139
225.993 2 IMU_GYRO_RAW -43 -9 -47
225.996 2 IMU_ACCEL_RAW -2023 32 -30
226.039 2 IMU_MAG_RAW -220 -546 139
226.043 2 IMU_GYRO_RAW -16 37 -47
226.046 2 IMU_ACCEL_RAW -2033 36 -67
226.090 2 IMU_MAG_RAW -220 -546 139
226.093 2 IMU_GYRO_RAW -39 8 -50
226.096 2 IMU_ACCEL_RAW -2025 34 -59
226.140 2 IMU_MAG_RAW -220 -546 139
226.143 2 IMU_GYRO_RAW -32 15 -48
226.146 2 IMU_ACCEL_RAW -2024 40 -28
226.190 2 IMU_MAG_RAW -220 -546 139
226.193 2 IMU_GYRO_RAW -12 47 -54
226.196 2 IMU_ACCEL_RAW -2026 28 -38
226.242 2 BARO_RAW 0. 0.
226.245 2 IMU_MAG_RAW -220 -546 139
226.248 2 IMU_GYRO_RAW -45 -1 -46
226.251 2 IMU_ACCEL_RAW -2028 43 -35
226.290 2 IMU_MAG_RAW -220 -546 139
226.293 2 IMU_GYRO_RAW 5 54 -59
226.296 2 IMU_ACCEL_RAW -2082 40 75
226.341 2 DL_VALUE 18 0.03
226.344 2 IMU_MAG_RAW -220 -546 139
226.347 2 IMU_GYRO_RAW -24 -50 -45
226.350 2 IMU_ACCEL_RAW -2030 31 -119
226.390 2 IMU_MAG_RAW -220 -546 139
226.393 2 IMU_GYRO_RAW 7 69 -44
226.396 2 IMU_ACCEL_RAW -2027 35 -26
226.440 2 IMU_MAG_RAW -220 -546 139
226.443 2 IMU_GYRO_RAW -13 35 -45
226.446 2 IMU_ACCEL_RAW -2019 45 -43
226.490 2 IMU_MAG_RAW -220 -546 139
226.493 2 IMU_GYRO_RAW -34 10 -38
226.496 2 IMU_ACCEL_RAW -2029 35 -105
226.540 2 IMU_MAG_RAW -220 -546 139
226.543 2 IMU_GYRO_RAW -48 -8 -45
226.546 2 IMU_ACCEL_RAW -2025 39 -13
226.589 2 IMU_MAG_RAW -220 -546 139
226.592 2 IMU_GYRO_RAW -68 -32 1
226.595 2 IMU_ACCEL_RAW -1877 147 351
226.646 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
226.648 2 IMU_MAG_RAW -220 -546 139
226.651 2 IMU_GYRO_RAW 26 50 -38
226.654 2 IMU_ACCEL_RAW -2011 98 -8
226.689 2 IMU_MAG_RAW -220 -546 139
226.692 2 IMU_GYRO_RAW -46 8 -45
226.695 2 IMU_ACCEL_RAW -2041 21 -67
226.741 2 BARO_RAW 0. 0.
226.744 2 IMU_MAG_RAW -220 -546 139
226.747 2 IMU_GYRO_RAW -29 26 -47
226.750 2 IMU_ACCEL_RAW -2012 51 -31
226.789 2 IMU_MAG_RAW -220 -546 139
226.792 2 IMU_GYRO_RAW -16 39 -49
226.795 2 IMU_ACCEL_RAW -2038 18 -59
226.840 2 DL_VALUE 19 0.15
226.844 2 IMU_MAG_RAW -220 -546 139
226.847 2 IMU_GYRO_RAW -20 31 -47
226.850 2 IMU_ACCEL_RAW -2028 37 -2
226.881 2 DOWNLINK_STATUS 0 227 262768 14890 0 1153. 65. 42.74
226.889 2 IMU_MAG_RAW -220 -546 139
226.892 2 IMU_GYRO_RAW -22 27 -46
226.896 2 IMU_ACCEL_RAW -2031 34 -12
226.939 2 IMU_MAG_RAW -220 -546 139
226.942 2 IMU_GYRO_RAW -35 7 -44
226.945 2 IMU_ACCEL_RAW -2033 46 -17
226.989 2 IMU_MAG_RAW -220 -546 139
226.992 2 IMU_GYRO_RAW -32 13 -46
226.996 2 IMU_ACCEL_RAW -2032 36 -38
227.039 2 IMU_MAG_RAW -220 -546 139
227.043 2 IMU_GYRO_RAW -28 21 -45
227.046 2 IMU_ACCEL_RAW -2032 41 -36
227.064 2 FBW_STATUS 2 0 1 166 0
227.089 2 IMU_MAG_RAW -220 -546 139
227.092 2 IMU_GYRO_RAW -26 27 -45
227.096 2 IMU_ACCEL_RAW -2025 42 -33
227.139 2 IMU_MAG_RAW -220 -546 139
227.143 2 IMU_GYRO_RAW -25 24 -47
227.146 2 IMU_ACCEL_RAW -2028 33 -45
227.189 2 IMU_MAG_RAW -220 -546 139
227.193 2 IMU_GYRO_RAW -30 15 -46
227.196 2 IMU_ACCEL_RAW -2033 38 -30
227.242 2 BARO_RAW 0. 0.
227.245 2 IMU_MAG_RAW -220 -546 139
227.248 2 IMU_GYRO_RAW -30 17 -45
227.251 2 IMU_ACCEL_RAW -2031 32 -46
227.290 2 IMU_MAG_RAW -220 -546 139
